row,aggressors_activations,reads,median_of_time,bitflips
14040,2,16,26660,0
14041,2,16,36235,0
14042,2,16,30200,0
14043,2,16,27986,0
14044,2,16,33216,0
14045,2,16,29552,0
14046,2,16,36368,0
14047,2,16,23508,0
14048,2,16,32330,0
14049,2,16,31651,0
14050,2,16,28648,0
14051,2,16,28634,0
14052,2,16,42988,0
14053,2,16,38020,0
14054,2,16,28628,0
14055,2,16,22291,0
14056,2,16,31113,0
14057,2,16,26114,0
14058,2,16,28728,0
14059,2,16,23154,0
14060,2,16,30124,0
14061,2,16,28780,0
14062,2,16,29679,0
14063,2,16,31022,0
14064,2,16,28972,0
14065,2,16,28646,0
14066,2,16,28649,0
14067,2,16,37591,0
14068,2,16,27595,0
14069,2,16,28924,0
14070,2,16,28386,0
14071,2,16,23275,0
14072,2,16,30485,0
14073,2,16,8548,0
14074,2,16,28629,0
14075,2,16,29037,0
14076,2,16,36871,0
14077,2,16,36756,0
14078,2,16,35504,0
14079,2,16,28963,0
14080,2,16,35189,0
14081,2,16,33124,0
14082,2,16,36766,0
14083,2,16,29067,0
14084,2,16,44146,0
14085,2,16,29744,0
14086,2,16,29855,0
14087,2,16,29505,0
14088,2,16,28886,0
14089,2,16,24005,0
14090,2,16,18359,0
14091,2,16,36348,0
14092,2,16,24029,0
14093,2,16,34087,0
14094,2,16,34208,0
14095,2,16,23224,0
14096,2,16,43537,0
14097,2,16,36880,0
14098,2,16,33874,0
14099,2,16,7365,0
14100,2,16,33813,0
14101,2,16,29738,0
14102,2,16,40886,0
14103,2,16,29009,0
14104,2,16,38533,0
14105,2,16,33117,0
14106,2,16,43272,0
14107,2,16,36572,0
14108,2,16,24352,0
14109,2,16,30025,0
14110,2,16,25672,0
14111,2,16,30594,0
14112,2,16,35242,0
14113,2,16,28774,0
14114,2,16,35156,0
14115,2,16,26472,0
14116,2,16,21147,0
14117,2,16,25201,0
14118,2,16,32993,0
14119,2,16,32521,0
14120,2,16,28743,0
14121,2,16,29250,0
14122,2,16,36851,0
14123,2,16,36745,0
14124,2,16,19641,0
14125,2,16,16135,0
14126,2,16,22219,0
14127,2,16,42365,0
14128,2,16,42194,0
14129,2,16,22968,0
14130,2,16,17368,0
14131,2,16,15586,0
14132,2,16,22761,0
14133,2,16,28883,0
14134,2,16,29802,0
14135,2,16,23606,0
14136,2,16,38521,0
14137,2,16,29163,0
14138,2,16,29174,0
14139,2,16,27866,0
14140,2,16,36452,0
14141,2,16,24548,0
14142,2,16,29061,0
14143,2,16,21986,0
14144,2,16,21898,0
14145,2,16,23206,0
14146,2,16,36883,0
14147,2,16,36927,0
14148,2,16,17939,0
14149,2,16,27615,0
14150,2,16,43690,0
14151,2,16,37432,0
14152,2,16,43031,0
14153,2,16,30469,0
14154,2,16,36552,0
14155,2,16,36645,0
14156,2,16,34660,0
14157,2,16,30053,0
14158,2,16,35704,0
14159,2,16,36481,0
14160,2,16,34113,0
14161,2,16,28128,0
14162,2,16,22065,0
14163,2,16,21090,0
14164,2,16,29061,0
14165,2,16,28109,0
14166,2,16,22877,0
14167,2,16,29226,0
14168,2,16,28324,0
14169,2,16,23836,0
14170,2,16,21799,0
14171,2,16,23417,0
14172,2,16,20538,0
14173,2,16,29246,0
14174,2,16,22732,0
14175,2,16,28416,0
14176,2,16,28697,0
14177,2,16,36642,0
14178,2,16,37629,0
14179,2,16,35195,0
14180,2,16,24446,0
14181,2,16,27141,0
14182,2,16,32515,0
14183,2,16,22845,0
14184,2,16,29156,0
14185,2,16,31126,0
14186,2,16,28101,0
14187,2,16,29204,0
14188,2,16,31276,0
14189,2,16,21603,0
14190,2,16,29507,0
14191,2,16,36286,0
14192,2,16,29005,0
14193,2,16,23611,0
14194,2,16,21774,0
14195,2,16,23001,0
14196,2,16,18308,0
14197,2,16,21842,0
14198,2,16,29081,0
14199,2,16,27834,0
14200,2,16,36347,0
14201,2,16,43494,0
14202,2,16,28841,0
14203,2,16,36257,0
14204,2,16,28495,0
14205,2,16,29685,0
14206,2,16,33216,0
14207,2,16,19902,0
14208,2,16,14890,0
14209,2,16,22815,0
14210,2,16,28729,0
14211,2,16,23074,0
14212,2,16,21854,0
14213,2,16,21875,0
14214,2,16,32770,0
14215,2,16,24747,0
14216,2,16,30956,0
14217,2,16,28063,0
14218,2,16,24053,0
14219,2,16,23570,0
14220,2,16,24540,0
14221,2,16,32254,0
14222,2,16,20353,0
14223,2,16,35165,0
14224,2,16,21079,0
14225,2,16,11604,0
14226,2,16,34388,0
14227,2,16,28114,0
14228,2,16,7575,0
14229,2,16,23793,0
14230,2,16,26082,0
14231,2,16,42190,0
14232,2,16,28070,0
14233,2,16,8906,0
14234,2,16,37629,0
14235,2,16,28814,0
14236,2,16,25760,0
14237,2,16,34986,0
14238,2,16,29988,0
14239,2,16,21066,0
14240,2,16,42197,0
14241,2,16,28179,0
14242,2,16,23787,0
14243,2,16,24554,0
14244,2,16,24978,0
14245,2,16,25135,0
14246,2,16,29434,0
14247,2,16,30210,0
14248,2,16,23603,0
14249,2,16,26893,0
14250,2,16,29226,0
14251,2,16,30373,0
14252,2,16,30400,0
14253,2,16,24468,0
14254,2,16,24452,0
14255,2,16,28581,0
14256,2,16,32234,0
14257,2,16,29359,0
14258,2,16,13798,0
14259,2,16,30607,0
14260,2,16,23147,0
14261,2,16,32116,0
14262,2,16,36093,0
14263,2,16,43765,0
14264,2,16,30883,0
14265,2,16,28652,0
14266,2,16,34385,0
14267,2,16,43068,0
14268,2,16,37152,0
14269,2,16,23698,0
14270,2,16,24498,0
14271,2,16,23045,0
14272,2,16,30134,0
14273,2,16,43725,0
14274,2,16,32632,0
14275,2,16,25270,0
14276,2,16,24374,0
14277,2,16,22606,0
14278,2,16,27881,0
14279,2,16,25465,0
14280,2,16,35870,0
14281,2,16,16148,0
14282,2,16,22129,0
14283,2,16,30423,0
14284,2,16,29358,0
14285,2,16,36353,0
14286,2,16,35851,0
14287,2,16,36728,0
14288,2,16,35455,0
14289,2,16,29840,0
14290,2,16,30075,0
14291,2,16,22062,0
14292,2,16,8094,0
14293,2,16,9527,0
14294,2,16,35162,0
14295,2,16,26190,0
14296,2,16,28125,0
14297,2,16,21198,0
14298,2,16,35519,0
14299,2,16,24365,0
14300,2,16,35452,0
14301,2,16,14151,0
14302,2,16,20666,0
14303,2,16,21637,0
14304,2,16,21422,0
14305,2,16,14705,0
14306,2,16,36328,0
14307,2,16,22980,0
14308,2,16,25875,0
14309,2,16,35214,0
14310,2,16,30189,0
14311,2,16,22627,0
14312,2,16,19094,0
14313,2,16,28234,0
14314,2,16,37414,0
14315,2,16,25765,0
14316,2,16,22547,0
14317,2,16,21612,0
14318,2,16,33017,0
14319,2,16,42143,0
14320,2,16,8535,0
14321,2,16,25146,0
14322,2,16,29681,0
14323,2,16,31302,0
14324,2,16,35059,0
14325,2,16,28636,0
14326,2,16,25338,0
14327,2,16,20497,0
14328,2,16,21577,0
14329,2,16,28789,0
14330,2,16,21881,0
14331,2,16,29285,0
14332,2,16,35169,0
14333,2,16,9083,0
14334,2,16,31963,0
14335,2,16,42211,0
14336,2,16,28710,0
14337,2,16,27304,0
14338,2,16,31364,0
14339,2,16,32645,0
14340,2,16,36313,0
14341,2,16,29573,0
14342,2,16,35103,0
14343,2,16,42197,0
14344,2,16,34044,0
14345,2,16,7513,0
14346,2,16,24447,0
14347,2,16,36196,0
14348,2,16,33387,0
14349,2,16,21614,0
14350,2,16,20135,0
14351,2,16,20557,0
14352,2,16,28093,0
14353,2,16,35150,0
14354,2,16,17445,0
14355,2,16,10242,0
14356,2,16,29914,0
14357,2,16,21118,0
14358,2,16,28125,0
14359,2,16,29780,0
14360,2,16,29167,0
14361,2,16,28686,0
14362,2,16,33287,0
14363,2,16,24267,0
14364,2,16,30221,0
14365,2,16,42968,0
14366,2,16,46860,0
14367,2,16,35568,0
14368,2,16,28873,0
14369,2,16,25845,0
14370,2,16,42927,0
14371,2,16,7849,0
14372,2,16,42971,0
14373,2,16,29558,0
14374,2,16,32721,0
14375,2,16,28589,0
14376,2,16,28639,0
14377,2,16,35256,0
14378,2,16,31895,0
14379,2,16,27694,0
14380,2,16,31015,0
14381,2,16,28637,0
14382,2,16,19418,0
14383,2,16,29447,0
14384,2,16,26742,0
14385,2,16,35910,0
14386,2,16,35793,0
14387,2,16,29987,0
14388,2,16,17801,0
14389,2,16,24599,0
14390,2,16,46389,0
14391,2,16,38442,0
14392,2,16,35037,0
14393,2,16,36560,0
14394,2,16,26967,0
14395,2,16,37406,0
14396,2,16,22923,0
14397,2,16,28184,0
14398,2,16,28666,0
14399,2,16,28658,0
14400,2,16,25435,0
14401,2,16,8302,0
14402,2,16,23438,0
14403,2,16,35756,0
14404,2,16,32019,0
14405,2,16,33636,0
14406,2,16,31633,0
14407,2,16,27636,0
14408,2,16,24369,0
14409,2,16,26775,0
14410,2,16,28626,0
14411,2,16,33196,0
14412,2,16,28640,0
14413,2,16,33359,0
14414,2,16,42970,0
14415,2,16,16119,0
14416,2,16,27573,0
14417,2,16,13515,0
14418,2,16,31327,0
14419,2,16,31355,0
14420,2,16,29755,0
14421,2,16,28775,0
14422,2,16,21917,0
14423,2,16,18025,0
14424,2,16,21490,0
14425,2,16,22073,0
14426,2,16,8209,0
14427,2,16,7471,0
14428,2,16,29337,0
14429,2,16,21929,0
14430,2,16,22329,0
14431,2,16,30802,0
14432,2,16,35249,0
14433,2,16,27640,0
14434,2,16,28338,0
14435,2,16,24382,0
14436,2,16,28996,0
14437,2,16,34454,0
14438,2,16,29399,0
14439,2,16,25878,0
14440,2,16,23428,0
14441,2,16,31485,0
14442,2,16,38192,0
14443,2,16,30748,0
14444,2,16,22395,0
14445,2,16,23120,0
14446,2,16,28331,0
14447,2,16,30922,0
14448,2,16,32637,0
14449,2,16,28641,0
14450,2,16,16426,0
14451,2,16,39576,0
14452,2,16,27838,0
14453,2,16,31574,0
14454,2,16,30930,0
14455,2,16,29848,0
14456,2,16,26203,0
14457,2,16,43708,0
14458,2,16,37748,0
14459,2,16,29483,0
14460,2,16,22288,0
14461,2,16,29556,0
14462,2,16,31373,0
14463,2,16,27717,0
14464,2,16,27510,0
14465,2,16,35020,0
14466,2,16,36752,0
14467,2,16,29444,0
14468,2,16,14575,0
14469,2,16,10591,0
14470,2,16,29770,0
14471,2,16,29315,0
14472,2,16,25836,0
14473,2,16,29958,0
14474,2,16,12318,0
14475,2,16,17266,0
14476,2,16,29716,0
14477,2,16,34772,0
14478,2,16,22868,0
14479,2,16,36470,0
14480,2,16,36079,0
14481,2,16,42154,0
14482,2,16,30732,0
14483,2,16,33315,0
14484,2,16,24028,0
14485,2,16,28985,0
14486,2,16,30840,0
14487,2,16,23744,0
14488,2,16,30608,0
14489,2,16,31311,0
14490,2,16,29438,0
14491,2,16,27179,0
14492,2,16,29689,0
14493,2,16,9388,0
14494,2,16,40430,0
14495,2,16,40396,0
14496,2,16,28059,0
14497,2,16,22042,0
14498,2,16,27914,0
14499,2,16,30903,0
14000,2,32,32876,0
14001,2,32,35167,0
14002,2,32,31406,0
14003,2,32,33088,0
14004,2,32,42211,0
14005,2,32,27789,0
14006,2,32,27547,0
14007,2,32,23384,0
14008,2,32,21141,0
14009,2,32,28386,0
14010,2,32,30315,0
14011,2,32,37757,0
14012,2,32,29873,0
14013,2,32,36553,0
14014,2,32,36154,0
14015,2,32,8049,0
14016,2,32,35398,0
14017,2,32,40516,0
14018,2,32,31208,0
14019,2,32,21698,0
14020,2,32,29959,0
14021,2,32,28484,0
14022,2,32,29653,0
14023,2,32,28815,0
14024,2,32,28102,0
14025,2,32,21737,0
14026,2,32,28517,0
14027,2,32,28209,0
14028,2,32,29770,0
14029,2,32,32447,0
14030,2,32,31868,0
14031,2,32,36831,0
14032,2,32,25880,0
14033,2,32,23057,0
14034,2,32,35398,0
14035,2,32,42598,0
14036,2,32,34164,0
14037,2,32,32228,0
14038,2,32,28070,0
14039,2,32,29908,0
14040,2,32,31602,0
14041,2,32,31097,0
14042,2,32,29601,0
14043,2,32,22436,0
14044,2,32,28624,0
14045,2,32,28743,0
14046,2,32,35218,0
14047,2,32,28067,0
14048,2,32,30482,0
14049,2,32,24248,0
14050,2,32,21638,0
14051,2,32,24533,0
14052,2,32,42197,0
14053,2,32,29611,0
14054,2,32,26993,0
14055,2,32,24249,0
14056,2,32,27348,0
14057,2,32,28778,0
14058,2,32,26334,0
14059,2,32,28115,0
14060,2,32,22022,0
14061,2,32,31826,0
14062,2,32,28772,0
14063,2,32,23335,0
14064,2,32,22191,0
14065,2,32,28389,0
14066,2,32,32131,0
14067,2,32,35527,0
14068,2,32,21706,0
14069,2,32,30580,0
14070,2,32,28800,0
14071,2,32,31664,0
14072,2,32,12688,0
14073,2,32,8448,0
14074,2,32,33488,0
14075,2,32,29261,0
14076,2,32,35811,0
14077,2,32,28714,0
14078,2,32,29644,0
14079,2,32,28742,0
14080,2,32,34537,0
14081,2,32,23373,0
14082,2,32,35743,0
14083,2,32,31327,0
14084,2,32,42340,0
14085,2,32,10320,0
14086,2,32,28658,0
14087,2,32,29082,0
14088,2,32,29109,0
14089,2,32,31544,0
14090,2,32,29487,0
14091,2,32,42212,0
14092,2,32,30116,0
14093,2,32,28893,0
14094,2,32,29935,0
14095,2,32,24924,0
14096,2,32,29782,0
14097,2,32,42183,0
14098,2,32,33112,0
14099,2,32,31317,0
14100,2,32,42996,0
14101,2,32,38163,0
14102,2,32,42186,0
14103,2,32,24016,0
14104,2,32,35128,0
14105,2,32,27990,0
14106,2,32,43036,0
14107,2,32,34926,0
14108,2,32,25427,0
14109,2,32,29619,0
14110,2,32,35052,0
14111,2,32,31516,0
14112,2,32,43140,0
14113,2,32,32707,0
14114,2,32,36008,0
14115,2,32,29134,0
14116,2,32,20238,0
14117,2,32,9465,0
14118,2,32,33380,0
14119,2,32,35167,0
14120,2,32,29344,0
14121,2,32,33657,0
14122,2,32,34101,0
14123,2,32,35723,0
14124,2,32,28507,0
14125,2,32,21370,0
14126,2,32,32162,0
14127,2,32,42768,0
14128,2,32,42775,0
14129,2,32,13595,0
14130,2,32,29768,0
14131,2,32,31906,0
14132,2,32,34415,0
14133,2,32,17250,0
14134,2,32,23584,0
14135,2,32,28533,0
14136,2,32,39405,0
14137,2,32,28300,0
14138,2,32,35160,0
14139,2,32,24089,0
14140,2,32,42177,0
14141,2,32,28043,0
14142,2,32,30975,0
14143,2,32,9953,0
14144,2,32,13157,0
14145,2,32,28125,0
14146,2,32,38733,0
14147,2,32,35445,0
14148,2,32,31769,0
14149,2,32,29116,0
14150,2,32,42191,0
14151,2,32,29626,0
14152,2,32,42186,0
14153,2,32,34888,0
14154,2,32,42214,0
14155,2,32,42860,0
14156,2,32,30440,0
14157,2,32,34008,0
14158,2,32,35800,0
14159,2,32,35869,0
14160,2,32,24611,0
14161,2,32,7461,0
14162,2,32,28570,0
14163,2,32,28684,0
14164,2,32,29584,0
14165,2,32,28002,0
14166,2,32,29335,0
14167,2,32,35822,0
14168,2,32,28938,0
14169,2,32,20687,0
14170,2,32,30273,0
14171,2,32,30588,0
14172,2,32,35536,0
14173,2,32,29539,0
14174,2,32,28576,0
14175,2,32,29793,0
14176,2,32,28651,0
14177,2,32,42793,0
14178,2,32,39934,0
14179,2,32,28369,0
14180,2,32,23148,0
14181,2,32,36415,0
14182,2,32,31842,0
14183,2,32,27376,0
14184,2,32,34912,0
14185,2,32,35302,0
14186,2,32,30562,0
14187,2,32,35067,0
14188,2,32,9395,0
14189,2,32,21417,0
14190,2,32,29370,0
14191,2,32,29417,0
14192,2,32,34972,0
14193,2,32,28126,0
14194,2,32,21637,0
14195,2,32,22038,0
14196,2,32,26818,0
14197,2,32,24289,0
14198,2,32,39027,0
14199,2,32,36007,0
14200,2,32,35821,0
14201,2,32,42179,0
14202,2,32,29193,0
14203,2,32,35241,0
14204,2,32,28883,0
14205,2,32,22882,0
14206,2,32,28564,0
14207,2,32,29772,0
14208,2,32,29629,0
14209,2,32,27851,0
14210,2,32,31814,0
14211,2,32,30188,0
14212,2,32,35879,0
14213,2,32,35372,0
14214,2,32,29544,0
14215,2,32,30096,0
14216,2,32,26460,0
14217,2,32,21393,0
14218,2,32,30118,0
14219,2,32,25987,0
14220,2,32,30670,0
14221,2,32,21304,0
14222,2,32,29345,0
14223,2,32,35679,0
14224,2,32,28375,0
14225,2,32,26743,0
14226,2,32,26570,0
14227,2,32,31083,0
14228,2,32,31120,0
14229,2,32,31264,0
14230,2,32,22448,0
14231,2,32,42342,0
14232,2,32,25904,0
14233,2,32,28062,0
14234,2,32,35467,0
14235,2,32,27165,0
14236,2,32,26203,0
14237,2,32,40467,0
14238,2,32,26022,0
14239,2,32,21484,0
14240,2,32,42197,0
14241,2,32,25371,0
14242,2,32,22746,0
14243,2,32,35048,0
14244,2,32,28172,0
14245,2,32,29141,0
14246,2,32,29246,0
14247,2,32,34034,0
14248,2,32,12389,0
14249,2,32,29453,0
14250,2,32,28222,0
14251,2,32,22594,0
14252,2,32,30203,0
14253,2,32,22663,0
14254,2,32,26037,0
14255,2,32,33885,0
14256,2,32,29948,0
14257,2,32,29192,0
14258,2,32,27469,0
14259,2,32,31093,0
14260,2,32,28693,0
14261,2,32,29610,0
14262,2,32,22345,0
14263,2,32,42885,0
14264,2,32,29752,0
14265,2,32,35509,0
14266,2,32,32069,0
14267,2,32,42892,0
14268,2,32,42586,0
14269,2,32,28057,0
14270,2,32,29573,0
14271,2,32,27455,0
14272,2,32,22176,0
14273,2,32,28447,0
14274,2,32,28008,0
14275,2,32,26042,0
14276,2,32,29281,0
14277,2,32,28405,0
14278,2,32,29440,0
14279,2,32,30082,0
14280,2,32,35975,0
14281,2,32,34922,0
14282,2,32,28136,0
14283,2,32,28134,0
14284,2,32,35427,0
14285,2,32,27376,0
14286,2,32,10428,0
14287,2,32,35629,0
14288,2,32,28172,0
14289,2,32,29576,0
14290,2,32,35244,0
14291,2,32,27701,0
14292,2,32,28110,0
14293,2,32,10247,0
14294,2,32,35222,0
14295,2,32,22292,0
14296,2,32,32798,0
14297,2,32,29633,0
14298,2,32,35574,0
14299,2,32,26796,0
14300,2,32,35730,0
14301,2,32,24850,0
14302,2,32,22891,0
14303,2,32,26425,0
14304,2,32,26017,0
14305,2,32,26488,0
14306,2,32,39731,0
14307,2,32,30241,0
14308,2,32,34735,0
14309,2,32,42784,0
14310,2,32,28692,0
14311,2,32,28539,0
14312,2,32,26784,0
14313,2,32,28800,0
14314,2,32,35486,0
14315,2,32,28208,0
14316,2,32,28396,0
14317,2,32,26153,0
14318,2,32,32015,0
14319,2,32,42359,0
14320,2,32,29345,0
14321,2,32,30230,0
14322,2,32,28694,0
14323,2,32,33786,0
14324,2,32,29180,0
14325,2,32,23208,0
14326,2,32,34278,0
14327,2,32,28231,0
14328,2,32,29458,0
14329,2,32,23078,0
14330,2,32,11145,0
14331,2,32,35461,0
14332,2,32,35421,0
14333,2,32,28945,0
14334,2,32,24120,0
14335,2,32,42128,0
14336,2,32,25650,0
14337,2,32,30155,0
14338,2,32,34778,0
14339,2,32,26351,0
14340,2,32,35772,0
14341,2,32,27179,0
14342,2,32,29785,0
14343,2,32,42205,0
14344,2,32,42149,0
14345,2,32,29052,0
14346,2,32,29388,0
14347,2,32,35148,0
14348,2,32,24826,0
14349,2,32,31225,0
14350,2,32,8341,0
14351,2,32,29013,0
14352,2,32,30229,0
14353,2,32,35151,0
14354,2,32,35281,0
14355,2,32,21265,0
14356,2,32,26402,0
14357,2,32,11188,0
14358,2,32,28529,0
14359,2,32,30262,0
14360,2,32,22284,0
14361,2,32,34093,0
14362,2,32,29276,0
14363,2,32,29461,0
14364,2,32,28411,0
14365,2,32,40197,0
14366,2,32,35333,0
14367,2,32,24926,0
14368,2,32,10913,0
14369,2,32,28436,0
14370,2,32,42271,0
14371,2,32,40244,0
14372,2,32,42246,0
14373,2,32,32450,0
14374,2,32,28076,0
14375,2,32,32294,0
14376,2,32,34512,0
14377,2,32,26526,0
14378,2,32,28361,0
14379,2,32,33033,0
14380,2,32,28111,0
14381,2,32,28277,0
14382,2,32,35450,0
14383,2,32,31881,0
14384,2,32,26228,0
14385,2,32,24818,0
14386,2,32,31051,0
14387,2,32,28517,0
14388,2,32,28799,0
14389,2,32,22603,0
14390,2,32,42192,0
14391,2,32,28842,0
14392,2,32,35717,0
14393,2,32,27348,0
14394,2,32,34941,0
14395,2,32,32141,0
14396,2,32,31220,0
14397,2,32,28709,0
14398,2,32,36855,0
14399,2,32,35164,0
14400,2,32,10275,0
14401,2,32,29521,0
14402,2,32,27501,0
14403,2,32,42231,0
14404,2,32,35491,0
14405,2,32,27354,0
14406,2,32,8264,0
14407,2,32,10737,0
14408,2,32,11364,0
14409,2,32,21346,0
14410,2,32,29509,0
14411,2,32,28338,0
14412,2,32,28441,0
14413,2,32,28124,0
14414,2,32,42135,0
14415,2,32,21079,0
14416,2,32,24082,0
14417,2,32,17793,0
14418,2,32,9291,0
14419,2,32,28122,0
14420,2,32,27122,0
14421,2,32,23147,0
14422,2,32,7328,0
14423,2,32,26403,0
14424,2,32,21962,0
14425,2,32,7275,0
14426,2,32,27150,0
14427,2,32,41297,0
14428,2,32,29267,0
14429,2,32,28395,0
14430,2,32,29075,0
14431,2,32,35207,0
14432,2,32,21956,0
14433,2,32,28056,0
14434,2,32,28015,0
14435,2,32,28224,0
14436,2,32,28785,0
14437,2,32,34185,0
14438,2,32,10917,0
14439,2,32,8789,0
14440,2,32,11346,0
14441,2,32,9054,0
14442,2,32,38683,0
14443,2,32,7583,0
14444,2,32,22288,0
14445,2,32,28122,0
14446,2,32,28124,0
14447,2,32,27548,0
14448,2,32,27010,0
14449,2,32,28016,0
14450,2,32,42209,0
14451,2,32,37240,0
14452,2,32,28453,0
14453,2,32,29948,0
14454,2,32,33919,0
14455,2,32,33204,0
14456,2,32,34621,0
14457,2,32,42983,0
14458,2,32,31210,0
14459,2,32,28644,0
14460,2,32,27584,0
14461,2,32,28589,0
14462,2,32,25360,0
14463,2,32,22490,0
14464,2,32,26772,0
14465,2,32,21737,0
14466,2,32,29298,0
14467,2,32,31953,0
14468,2,32,31630,0
14469,2,32,28583,0
14470,2,32,35394,0
14471,2,32,36726,0
14472,2,32,33325,0
14473,2,32,25765,0
14474,2,32,37299,0
14475,2,32,15874,0
14476,2,32,10884,0
14477,2,32,35446,0
14478,2,32,33181,0
14479,2,32,43671,0
14480,2,32,37387,0
14481,2,32,43193,0
14482,2,32,15905,0
14483,2,32,30633,0
14484,2,32,27701,0
14485,2,32,27019,0
14486,2,32,24822,0
14487,2,32,25330,0
14488,2,32,30231,0
14489,2,32,16367,0
14490,2,32,20594,0
14491,2,32,34809,0
14492,2,32,29661,0
14493,2,32,10698,0
14494,2,32,32169,0
14495,2,32,33671,0
14496,2,32,20588,0
14497,2,32,21394,0
14498,2,32,20702,0
14499,2,32,8954,0
14000,2,48,21468,0
14001,2,48,23612,0
14002,2,48,20513,0
14003,2,48,23582,0
14004,2,48,31352,0
14005,2,48,23217,0
14006,2,48,23255,0
14007,2,48,23163,0
14008,2,48,9945,0
14009,2,48,26952,0
14010,2,48,20897,0
14011,2,48,10589,0
14012,2,48,21390,0
14013,2,48,40031,0
14014,2,48,37341,0
14015,2,48,21970,0
14016,2,48,29388,0
14017,2,48,29355,0
14018,2,48,22408,0
14019,2,48,24888,0
14020,2,48,16783,0
14021,2,48,10876,0
14022,2,48,11706,0
14023,2,48,28253,0
14024,2,48,29677,0
14025,2,48,32895,0
14026,2,48,22397,0
14027,2,48,21053,0
14028,2,48,18357,0
14029,2,48,22885,0
14030,2,48,22322,0
14031,2,48,22164,0
14032,2,48,22878,0
14033,2,48,23029,0
14034,2,48,11380,0
14035,2,48,35803,0
14036,2,48,28632,0
14037,2,48,18742,0
14038,2,48,35397,0
14039,2,48,33725,0
14040,2,48,27560,0
14041,2,48,37557,0
14042,2,48,29278,0
14043,2,48,25585,0
14044,2,48,23433,0
14045,2,48,22439,0
14046,2,48,35892,0
14047,2,48,35382,0
14048,2,48,29479,0
14049,2,48,29034,0
14050,2,48,32987,0
14051,2,48,29166,0
14052,2,48,42974,0
14053,2,48,12374,0
14054,2,48,28726,0
14055,2,48,27704,0
14056,2,48,34093,0
14057,2,48,30777,0
14058,2,48,28636,0
14059,2,48,31402,0
14060,2,48,34293,0
14061,2,48,33067,0
14062,2,48,32973,0
14063,2,48,27468,0
14064,2,48,26679,0
14065,2,48,31492,0
14066,2,48,28596,0
14067,2,48,41158,0
14068,2,48,24818,0
14069,2,48,35152,0
14070,2,48,35764,0
14071,2,48,28703,0
14072,2,48,33200,0
14073,2,48,35852,0
14074,2,48,31709,0
14075,2,48,28855,0
14076,2,48,38031,0
14077,2,48,28703,0
14078,2,48,30005,0
14079,2,48,33817,0
14080,2,48,21841,0
14081,2,48,31699,0
14082,2,48,36987,0
14083,2,48,10035,0
14084,2,48,43023,0
14085,2,48,39766,0
14086,2,48,29600,0
14087,2,48,28268,0
14088,2,48,33250,0
14089,2,48,30382,0
14090,2,48,33973,0
14091,2,48,42929,0
14092,2,48,24853,0
14093,2,48,34674,0
14094,2,48,30008,0
14095,2,48,26645,0
14096,2,48,42972,0
14097,2,48,42969,0
14098,2,48,35569,0
14099,2,48,28566,0
14100,2,48,34190,0
14101,2,48,35747,0
14102,2,48,42965,0
14103,2,48,30700,0
14104,2,48,37587,0
14105,2,48,21405,0
14106,2,48,42957,0
14107,2,48,32230,0
14108,2,48,15614,0
14109,2,48,23595,0
14110,2,48,24686,0
14111,2,48,31070,0
14112,2,48,42981,0
14113,2,48,35797,0
14114,2,48,35846,0
14115,2,48,31391,0
14116,2,48,30105,0
14117,2,48,31530,0
14118,2,48,35803,0
14119,2,48,29555,0
14120,2,48,29588,0
14121,2,48,10926,0
14122,2,48,41167,0
14123,2,48,37526,0
14124,2,48,31727,0
14125,2,48,10960,0
14126,2,48,31466,0
14127,2,48,42972,0
14128,2,48,42978,0
14129,2,48,29804,0
14130,2,48,21698,0
14131,2,48,22484,0
14132,2,48,28882,0
14133,2,48,28844,0
14134,2,48,34614,0
14135,2,48,28707,0
14136,2,48,28640,0
14137,2,48,28678,0
14138,2,48,39118,0
14139,2,48,33346,0
14140,2,48,43011,0
14141,2,48,31232,0
14142,2,48,28281,0
14143,2,48,22791,0
14144,2,48,29669,0
14145,2,48,23471,0
14146,2,48,35835,0
14147,2,48,37627,0
14148,2,48,28485,0
14149,2,48,28567,0
14150,2,48,35875,0
14151,2,48,25305,0
14152,2,48,42915,0
14153,2,48,30043,0
14154,2,48,42936,0
14155,2,48,42931,0
14156,2,48,29288,0
14157,2,48,30086,0
14158,2,48,35890,0
14159,2,48,35872,0
14160,2,48,29572,0
14161,2,48,24997,0
14162,2,48,25087,0
14163,2,48,28569,0
14164,2,48,22770,0
14165,2,48,30000,0
14166,2,48,30052,0
14167,2,48,35754,0
14168,2,48,36441,0
14169,2,48,31112,0
14170,2,48,29852,0
14171,2,48,28529,0
14172,2,48,37666,0
14173,2,48,28827,0
14174,2,48,30645,0
14175,2,48,35804,0
14176,2,48,28437,0
14177,2,48,42964,0
14178,2,48,38153,0
14179,2,48,29478,0
14180,2,48,33833,0
14181,2,48,29603,0
14182,2,48,23209,0
14183,2,48,29618,0
14184,2,48,30412,0
14185,2,48,40312,0
14186,2,48,10938,0
14187,2,48,37521,0
14188,2,48,28632,0
14189,2,48,27481,0
14190,2,48,26143,0
14191,2,48,35891,0
14192,2,48,22240,0
14193,2,48,35826,0
14194,2,48,28355,0
14195,2,48,29559,0
14196,2,48,33556,0
14197,2,48,36726,0
14198,2,48,42969,0
14199,2,48,28639,0
14200,2,48,42924,0
14201,2,48,42918,0
14202,2,48,31246,0
14203,2,48,38955,0
